Datum/Zeit,         Temp1,          Temp2,          Druck1,         Druck2
20220906_134600,   26.59,       26.84,      990.6782187892417,    991.207150748634
20220906_134601,   26.59,       26.83,      990.664867355062,    991.2074112973056
20220906_134603,   26.6,       26.83,      990.6993129822653,    991.1383059204999
20220906_134605,   26.59,       26.84,      990.6782187892417,    991.1980461537439
20220906_134606,   26.59,       26.84,      990.6835177887431,    991.2332210910655
20220906_134608,   26.6,       26.83,      990.6952867482734,    991.1986344345152
20220906_134609,   26.59,       26.82,      990.7409496121029,    991.151601746798
20220906_134611,   26.59,       26.82,      990.6741926202676,    991.1607060218371
20220906_134613,   26.58,       26.83,      990.702477551835,    991.2165156240081
20220906_134614,   26.58,       26.82,      990.6450465366527,    991.156447973506
20220906_134616,   26.58,       26.82,      990.7118024338633,    991.2037409334989
20220906_134617,   26.58,       26.82,      990.6984512421374,    991.165224570809
20220906_134619,   26.58,       26.82,      990.6944249380462,    991.2037409334989
20220906_134621,   26.58,       26.82,      990.6757750783315,    991.165224570809
20220906_134622,   26.58,       26.81,      990.7118024338633,    991.1697429428291
20220906_134624,   26.58,       26.82,      990.6773572733524,    991.1782592147445
20220906_134625,   26.58,       26.82,      990.7174105356146,    991.1391553004997
20220906_134627,   26.57,       26.81,      990.6522373660088,    991.1609664843292
20220906_134629,   26.58,       26.81,      990.6984512421374,    991.1788468601045
20220906_134630,   26.58,       26.82,      990.7174105356146,    991.165224570809
20220906_134632,   26.58,       26.82,      990.7158287977998,    991.1955520650756
20220906_134633,   26.58,       26.82,      990.7211272191626,    991.1912938645338
20220906_134635,   26.57,       26.82,      990.7400862309021,    991.2825365769696
20220906_134637,   26.58,       26.81,      990.6316953756362,    991.1176048282447
20220906_134638,   26.57,       26.81,      990.6655882826026,    991.1479318995018
20220906_134640,   26.58,       26.81,      990.6677226814974,    991.0876055241738
20220906_134641,   26.58,       26.81,      990.6773572733524,    991.1267089187356
20220906_134643,   26.57,       26.81,      990.6655882826026,    991.1609664843292
20220906_134645,   26.58,       26.81,      990.7518560458926,    991.221881151075
20220906_134646,   26.57,       26.82,      990.6655882826026,    991.1912938645338
20220906_134648,   26.57,       26.81,      990.7267351792947,    991.1697429428291
20220906_134649,   26.57,       26.81,      990.7000330945051,    991.213104882177
20220906_134651,   26.57,       26.81,      990.6655882826026,    991.1788468601045
20220906_134653,   26.58,       26.8,      990.6907083546312,    991.1921410563216
20220906_134654,   26.57,       26.8,      990.6826557736226,    991.1791067102537
20220906_134656,   26.57,       26.81,      990.6655882826026,    991.2006575884941
20220906_134657,   26.57,       26.81,      990.7934904987493,    991.2049158659119
20220906_134659,   26.57,       26.8,      990.7189920103946,    991.1921410563216
20220906_134701,   26.57,       26.8,      990.7056410692339,    991.1833649193087
20220906_134702,   26.57,       26.8,      990.7133841338291,    991.1963993186306
20220906_134704,   26.57,       26.8,      990.7149655707631,    991.1921410563216
20220906_134705,   26.57,       26.8,      990.7590448707263,    991.1360732068383
20220906_134707,   26.57,       26.79,      990.7149655707631,    991.1493673702395
20220906_134709,   26.56,       26.8,      990.6898452817742,    991.1621417713903
20220906_134710,   26.55,       26.79,      990.708493806551,    991.1927280676067
20220906_134712,   26.57,       26.81,      990.7550182683786,    991.1485198133117
20220906_134713,   26.56,       26.8,      990.6898452817742,    991.1660723700396
20220906_134715,   26.56,       26.8,      990.7298974853345,    991.1791067102537
20220906_134717,   26.56,       26.8,      990.7739764385974,    991.2751919810678
20220906_134718,   26.56,       26.8,      990.7432482321376,    991.1572961382258
20220906_134720,   26.56,       26.8,      990.7432482321376,    991.1791067102537
20220906_134721,   26.56,       26.8,      990.7165467446728,    991.1921410563216
20220906_134723,   26.55,       26.8,      990.731478243826,    991.1709178679205
20220906_134725,   26.55,       26.8,      990.7367756074724,    991.2491234176596
20220906_134726,   26.55,       26.8,      990.7715300454532,    991.2182097660178
20220906_134728,   26.55,       26.8,      990.7848806582784,    991.210020616449
20220906_134730,   26.55,       26.79,      990.7141011458605,    991.2015039305377
20220906_134731,   26.56,       26.79,      990.7565989850821,    991.1796938713513
20220906_134733,   26.54,       26.79,      990.715681755908,    991.2233138076776
20220906_134734,   26.55,       26.79,      990.7675033187935,    991.1754356386815
20220906_134736,   26.55,       26.8,      990.7367756074724,    991.2230548776656
20220906_134738,   26.54,       26.79,      990.7464091813085,    991.2233138076776
20220906_134739,   26.55,       26.8,      990.7634765977446,    991.2230548776656
20220906_134741,   26.54,       26.79,      990.7197083034513,    991.231830691494
20220906_134742,   26.54,       26.79,      990.6930074501588,    991.1933148379716
20220906_134744,   26.54,       26.79,      990.7330587393094,    991.2063488902681
20220906_134746,   26.54,       26.78,      990.7290321375277,    991.189056520881
20220906_134747,   26.54,       26.79,      990.7063578737344,    991.1933148379716
20220906_134749,   26.54,       26.78,      990.6812378748124,    991.2411925521717
20220906_134750,   26.54,       26.78,      990.7346389717918,    991.1766091757921
20220906_134752,   26.54,       26.79,      990.7517062145438,    991.2193829484182
20220906_134754,   26.54,       26.79,      990.7330587393094,    991.2324170124215
20220906_134755,   26.54,       26.78,      990.7023313804294,    991.1805399093707
20220906_134757,   26.54,       26.79,      990.688981011092,    991.1581433296739
20220906_134758,   26.54,       26.78,      990.688981011092,    991.1414382668856
20220906_134800,   26.54,       26.79,      990.6983048927358,    991.2275722458078
20220906_134802,   26.54,       26.78,      990.7250055413575,    991.2020905199238
20220906_134803,   26.54,       26.79,      990.7023313804294,    991.2233138076776
20220906_134805,   26.54,       26.78,      990.7597596294489,    991.2020905199238
20220906_134806,   26.54,       26.78,      990.7557329191907,    991.2026768684
20220906_134808,   26.54,       26.78,      990.70793841102,    991.1635753382678
20220906_134810,   26.53,       26.78,      990.6865351916547,    991.1675060226892
20220906_134811,   26.54,       26.78,      990.8358354115669,    991.2457094305771
20220906_134813,   26.54,       26.78,      990.7330587393094,    991.2066077002935
20220906_134815,   26.54,       26.77,      990.7383558748801,    991.1811263453336
20220906_134816,   26.53,       26.77,      990.7095186853129,    991.1768680197525
20220906_134818,   26.54,       26.77,      990.70793841102,    991.1899017092219
20220906_134819,   26.53,       26.77,      990.6638612474947,    991.1941600880565
20220906_134821,   26.53,       26.77,      990.7228688102273,    991.1853846784726
20220906_134823,   26.54,       26.77,      990.7250055413575,    991.2114522762793
20220906_134824,   26.53,       26.77,      990.7172621029574,    991.1208027616688
20220906_134826,   26.52,       26.77,      990.6881155426848,    991.1899017092219
20220906_134827,   26.52,       26.76,      990.6881155426848,    991.103770414898
20220906_134829,   26.53,       26.76,      990.6998853543528,    991.1731958344795
20220906_134831,   26.51,       26.76,      990.6723192918821,    991.1428706441159
20220906_134832,   26.53,       26.76,      990.7095186853129,    991.0949950389652
20220906_134834,   26.52,       26.75,      990.6840890391775,    991.0998398905118
20220906_134835,   26.52,       26.76,      990.6747655385286,    991.1513871219032
20220906_134837,   26.52,       26.76,      990.7163953526688,    991.2122963112508
20220906_134839,   26.52,       26.75,      990.6213655833112,    991.1128732452415
20220906_134840,   26.53,       26.75,      990.6787919934116,    991.1825566369097
20220906_134842,   26.52,       26.75,      990.7107889574369,    991.1304235386679
20220906_134843,   26.52,       26.75,      990.6937221776851,    991.1434568044493
20220906_134845,   26.52,       26.75,      990.661415540513,    991.1695233535701
20220906_134847,   26.52,       26.75,      990.6803722716916,    991.1737817263456
20220906_134848,   26.51,       26.74,      990.6456197152683,    991.1483010213301
20220906_134850,   26.51,       26.75,      990.6819522869969,    991.2043646961719
20220906_134851,   26.51,       26.75,      990.5270535405168,    991.0218998436835
20220906_134853,   26.52,       26.75,      990.6803722716916,    991.1652649883555
20220906_134855,   26.51,       26.74,      990.6953020405896,    991.1570758457326
20220906_134856,   26.51,       26.75,      990.7353513382118,    991.1998484053842
20220906_134858,   26.51,       26.74,      990.7005985279111,    991.1570758457326
20220906_134859,   26.51,       26.75,      990.6605495925588,    991.1737817263456
20220906_134901,   26.51,       26.74,      990.6819522869969,    991.1440427239094
20220906_134903,   26.51,       26.75,      990.6419030630616,    991.1782982184417
20220906_134904,   26.51,       26.75,      990.739068340878,    991.2043646961719
20220906_134906,   26.51,       26.75,      990.6686025395444,    991.1868150629385
20220906_134908,   26.51,       26.74,      990.7046251613095,    991.1874005641178
20220906_134909,   26.5,       26.74,      990.7102312478602,    991.1440427239094
20220906_134911,   26.51,       26.75,      990.722001566197,    991.2346898287947
20220906_134912,   26.5,       26.74,      990.7102312478602,    991.1440427239094
20220906_134914,   26.51,       26.75,      990.620500712471,    991.1998484053842
20220906_134916,   26.51,       26.75,      990.7086518003231,    991.1913314543804
20220906_134917,   26.51,       26.75,      990.7046251613095,    991.1782982184417
20220906_134919,   26.52,       26.75,      990.7163953526688,    991.2346898287947
20220906_134921,   26.51,       26.75,      990.687248876653,    991.1913314543804
20220906_134922,   26.5,       26.75,      990.6928550179282,    991.1955899261018
20220906_134924,   26.5,       26.75,      990.6314040725017,    991.1910734965278
20220906_134925,   26.5,       26.74,      990.7062045710232,    991.1743673773359
20220906_134927,   26.5,       26.74,      990.6968816405275,    991.165850577043
20220906_134929,   26.49,       26.75,      990.6944343170862,    991.1782982184417
20220906_134930,   26.49,       26.74,      990.677058321966,    991.1874005641178
20220906_134932,   26.49,       26.74,      990.6810849225319,    991.1615921882392
20220906_134934,   26.5,       26.74,      990.6848017895779,    991.1831421069373
20220906_134935,   26.49,       26.73,      990.6410367757103,    991.1664359248683
20220906_134937,   26.5,       26.73,      990.7195541302588,    991.2228263223677
20220906_134938,   26.5,       26.74,      990.6528063954852,    991.2179829332592
20220906_134940,   26.5,       26.74,      990.7021778998023,    991.1876582481359
20220906_134942,   26.5,       26.73,      990.6968816405275,    991.1925017916499
